WorkOrderID,EvalQuestTxt,EvalQuestValTxt,LocationName,City,State,SignDate,JobID,JobCategoryID,ProgramType,CustomerName,PrimaryTechnicianID,DistrictName,WOStatusID,Revenue,Expense,GP
240530-138,Did Contractors Clean Up All Work Areas?,Yes,AMAZON SAT3,SAN ANTONIO,TX,2024-05-31 11:55:17,SXX0024,EBR,S-AMZN,Amazon,ROBJohnson,,PCA,0,0,0
240530-138,Overall Performance Was:,Excellent,AMAZON SAT3,SAN ANTONIO,TX,2024-05-31 11:55:17,SXX0024,EBR,S-AMZN,Amazon,ROBJohnson,,PCA,0,0,0
240429-202,Did Contractors Employees Cooperate with You?,Yes,THE HOME DEPOT 0910,SECAUCUS,NJ,2024-05-31 12:17:54,SXX0022,EBR,SERVIC,HOME DEPOT USA,BoMartinez,District 1,POSTED,1175.39,-892.29,283.1
240429-202,Did Contractors Clean Up All Work Areas?,Yes,THE HOME DEPOT 0910,SECAUCUS,NJ,2024-05-31 12:17:54,SXX0022,EBR,SERVIC,HOME DEPOT USA,BoMartinez,District 1,POSTED,1175.39,-892.29,283.1
240429-202,Overall Performance Was:,Excellent,THE HOME DEPOT 0910,SECAUCUS,NJ,2024-05-31 12:17:54,SXX0022,EBR,SERVIC,HOME DEPOT USA,BoMartinez,District 1,POSTED,1175.39,-892.29,283.1
240429-202,Was Contractors Quality of Work Satisfactory?,Yes,THE HOME DEPOT 0910,SECAUCUS,NJ,2024-05-31 12:17:54,SXX0022,EBR,SERVIC,HOME DEPOT USA,BoMartinez,District 1,POSTED,1175.39,-892.29,283.1
240419-188,Did Contractors Clean Up All Work Areas?,Yes,Bank of America GA7-184,SUWANEE,GA,2024-05-31 12:25:07,SXX1023,LBR,LE,CREE LIGHTING,PDurrett,,POSTED,355,0,355
240419-188,Was Contractors Quality of Work Satisfactory?,Yes,Bank of America GA7-184,SUWANEE,GA,2024-05-31 12:25:07,SXX1023,LBR,LE,CREE LIGHTING,PDurrett,,POSTED,355,0,355
240419-188,Overall Performance Was:,Good,Bank of America GA7-184,SUWANEE,GA,2024-05-31 12:25:07,SXX1023,LBR,LE,CREE LIGHTING,PDurrett,,POSTED,355,0,355
240419-188,Did Contractors Employees Cooperate with You?,Yes,Bank of America GA7-184,SUWANEE,GA,2024-05-31 12:25:07,SXX1023,LBR,LE,CREE LIGHTING,PDurrett,,POSTED,355,0,355
240530-107,Overall Performance Was:,Excellent,THE HOME DEPOT 0921,PRINCETON,NJ,2024-05-31 12:29:31,SXX0022,EBR,SERVIC,HOME DEPOT USA,DCBino,District 1,POSTED,598.39,-275.09,323.3
240530-107,Was Contractors Quality of Work Satisfactory?,Yes,THE HOME DEPOT 0921,PRINCETON,NJ,2024-05-31 12:29:31,SXX0022,EBR,SERVIC,HOME DEPOT USA,DCBino,District 1,POSTED,598.39,-275.09,323.3
240530-107,Did Contractors Clean Up All Work Areas?,Yes,THE HOME DEPOT 0921,PRINCETON,NJ,2024-05-31 12:29:31,SXX0022,EBR,SERVIC,HOME DEPOT USA,DCBino,District 1,POSTED,598.39,-275.09,323.3
240530-107,Did Contractors Employees Cooperate with You?,Yes,THE HOME DEPOT 0921,PRINCETON,NJ,2024-05-31 12:29:31,SXX0022,EBR,SERVIC,HOME DEPOT USA,DCBino,District 1,POSTED,598.39,-275.09,323.3
240523-193,Was Contractors Quality of Work Satisfactory?,Yes,THE HOME DEPOT 0373,CHALMETTE,LA,2024-05-31 12:41:09,B240054,ERO,HD475,HOME DEPOT USA,RClements,District 9,APPROV,0,0,0
240523-193,Did Contractors Clean Up All Work Areas?,Yes,THE HOME DEPOT 0373,CHALMETTE,LA,2024-05-31 12:41:09,B240054,ERO,HD475,HOME DEPOT USA,RClements,District 9,APPROV,0,0,0
240523-193,Did Contractors Employees Cooperate with You?,Yes,THE HOME DEPOT 0373,CHALMETTE,LA,2024-05-31 12:41:09,B240054,ERO,HD475,HOME DEPOT USA,RClements,District 9,APPROV,0,0,0
240523-193,Overall Performance Was:,Excellent,THE HOME DEPOT 0373,CHALMETTE,LA,2024-05-31 12:41:09,B240054,ERO,HD475,HOME DEPOT USA,RClements,District 9,APPROV,0,0,0
240522-102,Was Contractors Quality of Work Satisfactory?,Yes,Staples 1843,DAVENPORT,FL,2024-05-31 12:57:56,B240067,ERO,ST011,Staples Facilities Dept,MEnz,,POSTED,655,0,655
240522-102,Overall Performance Was:,Excellent,Staples 1843,DAVENPORT,FL,2024-05-31 12:57:56,B240067,ERO,ST011,Staples Facilities Dept,MEnz,,POSTED,655,0,655
240522-102,Did Contractors Clean Up All Work Areas?,Yes,Staples 1843,DAVENPORT,FL,2024-05-31 12:57:56,B240067,ERO,ST011,Staples Facilities Dept,MEnz,,POSTED,655,0,655
240522-102,Did Contractors Employees Cooperate with You?,Yes,Staples 1843,DAVENPORT,FL,2024-05-31 12:57:56,B240067,ERO,ST011,Staples Facilities Dept,MEnz,,POSTED,655,0,655
240528-100,Did Contractors Employees Cooperate with You?,Yes,Publix Super Markets 0803,DACULA,GA,2024-05-31 13:00:41,SXX1023,LBR,LI,Publix Super Markets,RSSmith,,POSTED,353.1,0,353.1
240528-100,Did Contractors Clean Up All Work Areas?,Yes,Publix Super Markets 0803,DACULA,GA,2024-05-31 13:00:41,SXX1023,LBR,LI,Publix Super Markets,RSSmith,,POSTED,353.1,0,353.1
240528-100,Overall Performance Was:,Excellent,Publix Super Markets 0803,DACULA,GA,2024-05-31 13:00:41,SXX1023,LBR,LI,Publix Super Markets,RSSmith,,POSTED,353.1,0,353.1
240528-100,Was Contractors Quality of Work Satisfactory?,Yes,Publix Super Markets 0803,DACULA,GA,2024-05-31 13:00:41,SXX1023,LBR,LI,Publix Super Markets,RSSmith,,POSTED,353.1,0,353.1
240524-039,Overall Performance Was:,Excellent,Walmart Supercenter 1754,HOWELL,MI,2024-05-31 13:02:45,SXX0021,EBR,WMTHRM,WAL-MART STORES,MTaylor,District 7,PBNTE,0,0,0
240510-107,Did Contractors Clean Up All Work Areas?,Yes,LOWES 242,Dickson City,PA,2024-05-31 13:16:56,SXX1022,LBR,LI,LOWES COMPANIES,CBrockel,District 2,HDPRTR,0,-308.31,-308.31
240510-107,Was Contractors Quality of Work Satisfactory?,Yes,LOWES 242,Dickson City,PA,2024-05-31 13:16:56,SXX1022,LBR,LI,LOWES COMPANIES,CBrockel,District 2,HDPRTR,0,-308.31,-308.31
240510-107,Did Contractors Employees Cooperate with You?,Yes,LOWES 242,Dickson City,PA,2024-05-31 13:16:56,SXX1022,LBR,LI,LOWES COMPANIES,CBrockel,District 2,HDPRTR,0,-308.31,-308.31
240510-107,Overall Performance Was:,Excellent,LOWES 242,Dickson City,PA,2024-05-31 13:16:56,SXX1022,LBR,LI,LOWES COMPANIES,CBrockel,District 2,HDPRTR,0,-308.31,-308.31
240530-076,Did Contractors Employees Cooperate with You?,Yes,THE HOME DEPOT 0281,Spring Hill,FL,2024-05-31 13:24:23,B240018,ERO,HD465,HOME DEPOT USA,CRockhill,District 5,RVWBLL,0,0,0
240530-076,Did Contractors Clean Up All Work Areas?,Yes,THE HOME DEPOT 0281,Spring Hill,FL,2024-05-31 13:24:23,B240018,ERO,HD465,HOME DEPOT USA,CRockhill,District 5,RVWBLL,0,0,0
240530-076,Overall Performance Was:,Excellent,THE HOME DEPOT 0281,Spring Hill,FL,2024-05-31 13:24:23,B240018,ERO,HD465,HOME DEPOT USA,CRockhill,District 5,RVWBLL,0,0,0
240530-076,Was Contractors Quality of Work Satisfactory?,Yes,THE HOME DEPOT 0281,Spring Hill,FL,2024-05-31 13:24:23,B240018,ERO,HD465,HOME DEPOT USA,CRockhill,District 5,RVWBLL,0,0,0
240522-027,Was Contractors Quality of Work Satisfactory?,Yes,Staples 1644,Camp Hill,PA,2024-05-31 13:27:07,B240067,ERO,ST011,Staples Facilities Dept,SHodge,District 2,POSTED,655,0,655
240522-027,Did Contractors Clean Up All Work Areas?,Yes,Staples 1644,Camp Hill,PA,2024-05-31 13:27:07,B240067,ERO,ST011,Staples Facilities Dept,SHodge,District 2,POSTED,655,0,655
240522-027,Did Contractors Employees Cooperate with You?,Yes,Staples 1644,Camp Hill,PA,2024-05-31 13:27:07,B240067,ERO,ST011,Staples Facilities Dept,SHodge,District 2,POSTED,655,0,655
240522-027,Overall Performance Was:,Excellent,Staples 1644,Camp Hill,PA,2024-05-31 13:27:07,B240067,ERO,ST011,Staples Facilities Dept,SHodge,District 2,POSTED,655,0,655
240529-030,Overall Performance Was:,Excellent,Publix Super Markets 1316,PENSACOLA,FL,2024-05-31 13:33:45,SXX1020,LBR,CASE,Publix Super Markets,KFarrior,,POSTED,297.97,-7.79,290.18
240529-030,Did Contractors Employees Cooperate with You?,Yes,Publix Super Markets 1316,PENSACOLA,FL,2024-05-31 13:33:45,SXX1020,LBR,CASE,Publix Super Markets,KFarrior,,POSTED,297.97,-7.79,290.18
240529-030,Did Contractors Clean Up All Work Areas?,Yes,Publix Super Markets 1316,PENSACOLA,FL,2024-05-31 13:33:45,SXX1020,LBR,CASE,Publix Super Markets,KFarrior,,POSTED,297.97,-7.79,290.18
240529-030,Was Contractors Quality of Work Satisfactory?,Yes,Publix Super Markets 1316,PENSACOLA,FL,2024-05-31 13:33:45,SXX1020,LBR,CASE,Publix Super Markets,KFarrior,,POSTED,297.97,-7.79,290.18
240515-090,Did Contractors Clean Up All Work Areas?,Yes,Sams Club 6507,JACKSON,TN,2024-05-31 13:35:26,SXX1023,LBR,LI,Sams Club,JEJohnson,District 3,POSTED,673.25,-303.22,370.03
240515-090,Overall Performance Was:,Excellent,Sams Club 6507,JACKSON,TN,2024-05-31 13:35:26,SXX1023,LBR,LI,Sams Club,JEJohnson,District 3,POSTED,673.25,-303.22,370.03
240515-090,Did Contractors Employees Cooperate with You?,Yes,Sams Club 6507,JACKSON,TN,2024-05-31 13:35:26,SXX1023,LBR,LI,Sams Club,JEJohnson,District 3,POSTED,673.25,-303.22,370.03
240515-090,Was Contractors Quality of Work Satisfactory?,Yes,Sams Club 6507,JACKSON,TN,2024-05-31 13:35:26,SXX1023,LBR,LI,Sams Club,JEJohnson,District 3,POSTED,673.25,-303.22,370.03
240526-146,Was Contractors Quality of Work Satisfactory?,Yes,Publix Super Markets 1316,PENSACOLA,FL,2024-05-31 13:38:57,SXX1020,LBR,CASE,Publix Super Markets,KFarrior,,PMR,0,-0.18,-0.18
240526-146,Did Contractors Employees Cooperate with You?,Yes,Publix Super Markets 1316,PENSACOLA,FL,2024-05-31 13:38:57,SXX1020,LBR,CASE,Publix Super Markets,KFarrior,,PMR,0,-0.18,-0.18
240526-146,Overall Performance Was:,Excellent,Publix Super Markets 1316,PENSACOLA,FL,2024-05-31 13:38:57,SXX1020,LBR,CASE,Publix Super Markets,KFarrior,,PMR,0,-0.18,-0.18
240526-146,Did Contractors Clean Up All Work Areas?,Yes,Publix Super Markets 1316,PENSACOLA,FL,2024-05-31 13:38:57,SXX1020,LBR,CASE,Publix Super Markets,KFarrior,,PMR,0,-0.18,-0.18
240528-061,Did Contractors Clean Up All Work Areas?,Yes,Murphy USA 7678,LUBBOCK,TX,2024-05-31 14:01:03,SXX0024,EBR,SERVIC,MURPHY OIL USA,lturner,District 9,POSTED,157.5,0,157.5
240528-061,Overall Performance Was:,Excellent,Murphy USA 7678,LUBBOCK,TX,2024-05-31 14:01:03,SXX0024,EBR,SERVIC,MURPHY OIL USA,lturner,District 9,POSTED,157.5,0,157.5
240528-061,Did Contractors Employees Cooperate with You?,Yes,Murphy USA 7678,LUBBOCK,TX,2024-05-31 14:01:03,SXX0024,EBR,SERVIC,MURPHY OIL USA,lturner,District 9,POSTED,157.5,0,157.5
240528-061,Was Contractors Quality of Work Satisfactory?,Yes,Murphy USA 7678,LUBBOCK,TX,2024-05-31 14:01:03,SXX0024,EBR,SERVIC,MURPHY OIL USA,lturner,District 9,POSTED,157.5,0,157.5
240514-256,Was Contractors Quality of Work Satisfactory?,Yes,Bank of America CA8-105,NEWHALL,CA,2024-05-31 14:04:44,HXX1600,LRM,GMRLE,Cushman&Wakefield / BOA,AValenzuel,District 13,POSTED,337,-44.49,292.51
240514-256,Overall Performance Was:,Excellent,Bank of America CA8-105,NEWHALL,CA,2024-05-31 14:04:44,HXX1600,LRM,GMRLE,Cushman&Wakefield / BOA,AValenzuel,District 13,POSTED,337,-44.49,292.51
240514-256,Did Contractors Employees Cooperate with You?,Yes,Bank of America CA8-105,NEWHALL,CA,2024-05-31 14:04:44,HXX1600,LRM,GMRLE,Cushman&Wakefield / BOA,AValenzuel,District 13,POSTED,337,-44.49,292.51
240514-256,Did Contractors Clean Up All Work Areas?,Yes,Bank of America CA8-105,NEWHALL,CA,2024-05-31 14:04:44,HXX1600,LRM,GMRLE,Cushman&Wakefield / BOA,AValenzuel,District 13,POSTED,337,-44.49,292.51
240530-058,Was Contractors Quality of Work Satisfactory?,Yes,Publix Super Markets 1690,CUMMING,GA,2024-05-31 14:10:50,SXX1023,LBR,LE,Publix Super Markets,PDurrett,District 4,POSTED,225.44,0,225.44
240530-058,Did Contractors Clean Up All Work Areas?,Yes,Publix Super Markets 1690,CUMMING,GA,2024-05-31 14:10:50,SXX1023,LBR,LE,Publix Super Markets,PDurrett,District 4,POSTED,225.44,0,225.44
240530-058,Did Contractors Employees Cooperate with You?,Yes,Publix Super Markets 1690,CUMMING,GA,2024-05-31 14:10:50,SXX1023,LBR,LE,Publix Super Markets,PDurrett,District 4,POSTED,225.44,0,225.44
240530-058,Overall Performance Was:,Good,Publix Super Markets 1690,CUMMING,GA,2024-05-31 14:10:50,SXX1023,LBR,LE,Publix Super Markets,PDurrett,District 4,POSTED,225.44,0,225.44
240524-078,Was Contractors Quality of Work Satisfactory?,Yes,CSL Plasma 10121,PONTIAC,MI,2024-05-31 14:14:34,SXX0021,EBR,SERVIC,EMCOR / CSL Plasma,ZSilkwood,,POSTED,577.5,-151.63,425.87
240524-078,Overall Performance Was:,Excellent,CSL Plasma 10121,PONTIAC,MI,2024-05-31 14:14:34,SXX0021,EBR,SERVIC,EMCOR / CSL Plasma,ZSilkwood,,POSTED,577.5,-151.63,425.87
240524-078,Did Contractors Employees Cooperate with You?,Yes,CSL Plasma 10121,PONTIAC,MI,2024-05-31 14:14:34,SXX0021,EBR,SERVIC,EMCOR / CSL Plasma,ZSilkwood,,POSTED,577.5,-151.63,425.87
240524-078,Did Contractors Clean Up All Work Areas?,Yes,CSL Plasma 10121,PONTIAC,MI,2024-05-31 14:14:34,SXX0021,EBR,SERVIC,EMCOR / CSL Plasma,ZSilkwood,,POSTED,577.5,-151.63,425.87
240507-222,Was Contractors Quality of Work Satisfactory?,Yes,Bank of America FL3-742,AUBURNDALE,FL,2024-05-31 14:19:52,HXX1600,LRM,GMRLE,JLL / Bank of America,RReichert,District 5,POSTED,257,0,257
240507-222,Overall Performance Was:,Excellent,Bank of America FL3-742,AUBURNDALE,FL,2024-05-31 14:19:52,HXX1600,LRM,GMRLE,JLL / Bank of America,RReichert,District 5,POSTED,257,0,257
240507-222,Did Contractors Clean Up All Work Areas?,Yes,Bank of America FL3-742,AUBURNDALE,FL,2024-05-31 14:19:52,HXX1600,LRM,GMRLE,JLL / Bank of America,RReichert,District 5,POSTED,257,0,257
240507-222,Did Contractors Employees Cooperate with You?,Yes,Bank of America FL3-742,AUBURNDALE,FL,2024-05-31 14:19:52,HXX1600,LRM,GMRLE,JLL / Bank of America,RReichert,District 5,POSTED,257,0,257
240415-245,Did Contractors Clean Up All Work Areas?,Yes,Bank of America NC2-220,CHARLOTTE,NC,2024-05-31 14:29:49,SXX1023,LBR,LE,CREE LIGHTING,gmclaughli,,POSTED,310.01,-26.78,283.23
240415-245,Was Contractors Quality of Work Satisfactory?,Yes,Bank of America NC2-220,CHARLOTTE,NC,2024-05-31 14:29:49,SXX1023,LBR,LE,CREE LIGHTING,gmclaughli,,POSTED,310.01,-26.78,283.23
240415-245,Overall Performance Was:,Excellent,Bank of America NC2-220,CHARLOTTE,NC,2024-05-31 14:29:49,SXX1023,LBR,LE,CREE LIGHTING,gmclaughli,,POSTED,310.01,-26.78,283.23
240415-245,Did Contractors Employees Cooperate with You?,Yes,Bank of America NC2-220,CHARLOTTE,NC,2024-05-31 14:29:49,SXX1023,LBR,LE,CREE LIGHTING,gmclaughli,,POSTED,310.01,-26.78,283.23
240530-175,Was Contractors Quality of Work Satisfactory?,Yes,TJ MAXX 1080615,Columbus,GA,2024-05-31 14:37:00,SXX0023,EBR,SERVIC,"THE TJX COMPANIES, INC",JAtkins,,APPROV,0,-8.91,-8.91
240530-175,Overall Performance Was:,Excellent,TJ MAXX 1080615,Columbus,GA,2024-05-31 14:37:00,SXX0023,EBR,SERVIC,"THE TJX COMPANIES, INC",JAtkins,,APPROV,0,-8.91,-8.91
240530-175,Did Contractors Clean Up All Work Areas?,Yes,TJ MAXX 1080615,Columbus,GA,2024-05-31 14:37:00,SXX0023,EBR,SERVIC,"THE TJX COMPANIES, INC",JAtkins,,APPROV,0,-8.91,-8.91
240530-175,Did Contractors Employees Cooperate with You?,Yes,TJ MAXX 1080615,Columbus,GA,2024-05-31 14:37:00,SXX0023,EBR,SERVIC,"THE TJX COMPANIES, INC",JAtkins,,APPROV,0,-8.91,-8.91
240507-246,Was Contractors Quality of Work Satisfactory?,Yes,Bank of America NC2-220,CHARLOTTE,NC,2024-05-31 14:40:48,HXX1600,LRM,GMRLE,JLL / Bank of America,gmclaughli,District 3,POSTED,257,-66.59,190.41
240507-246,Did Contractors Employees Cooperate with You?,Yes,Bank of America NC2-220,CHARLOTTE,NC,2024-05-31 14:40:48,HXX1600,LRM,GMRLE,JLL / Bank of America,gmclaughli,District 3,POSTED,257,-66.59,190.41
240507-246,Overall Performance Was:,Excellent,Bank of America NC2-220,CHARLOTTE,NC,2024-05-31 14:40:48,HXX1600,LRM,GMRLE,JLL / Bank of America,gmclaughli,District 3,POSTED,257,-66.59,190.41
240507-246,Did Contractors Clean Up All Work Areas?,Yes,Bank of America NC2-220,CHARLOTTE,NC,2024-05-31 14:40:48,HXX1600,LRM,GMRLE,JLL / Bank of America,gmclaughli,District 3,POSTED,257,-66.59,190.41
240528-054,Did Contractors Employees Cooperate with You?,Yes,Homesense 1282009,Wilmington,NC,2024-05-31 14:51:41,SXX0023,EBR,SERVIC,"THE TJX COMPANIES, INC",RRogers,,PCA,0,0,0
240528-054,Did Contractors Clean Up All Work Areas?,Yes,Homesense 1282009,Wilmington,NC,2024-05-31 14:51:41,SXX0023,EBR,SERVIC,"THE TJX COMPANIES, INC",RRogers,,PCA,0,0,0
240528-054,Overall Performance Was:,Good,Homesense 1282009,Wilmington,NC,2024-05-31 14:51:41,SXX0023,EBR,SERVIC,"THE TJX COMPANIES, INC",RRogers,,PCA,0,0,0
240525-051,Was Contractors Quality of Work Satisfactory?,No,THE HOME DEPOT 1116,MYRTLE BEACH,SC,2024-05-31 15:01:14,SXX0023,EBR,SERVIC,HOME DEPOT USA,MWandel,District 3,HSCHED,0,0,0
240525-051,Did Contractors Clean Up All Work Areas?,Yes,THE HOME DEPOT 1116,MYRTLE BEACH,SC,2024-05-31 15:01:14,SXX0023,EBR,SERVIC,HOME DEPOT USA,MWandel,District 3,HSCHED,0,0,0
240525-051,Overall Performance Was:,Excellent,THE HOME DEPOT 1116,MYRTLE BEACH,SC,2024-05-31 15:01:14,SXX0023,EBR,SERVIC,HOME DEPOT USA,MWandel,District 3,HSCHED,0,0,0
240525-051,Did Contractors Employees Cooperate with You?,Yes,THE HOME DEPOT 1116,MYRTLE BEACH,SC,2024-05-31 15:01:14,SXX0023,EBR,SERVIC,HOME DEPOT USA,MWandel,District 3,HSCHED,0,0,0
240424-211,Was Contractors Quality of Work Satisfactory?,Yes,Jewel Osco UMP00056,LISLE,IL,2024-05-31 15:05:06,B240044,ERO,IG001,The InSite Group,ELKing,,RVWBLL,0,-54.02,-54.02
240424-211,Did Contractors Employees Cooperate with You?,Yes,Jewel Osco UMP00056,LISLE,IL,2024-05-31 15:05:06,B240044,ERO,IG001,The InSite Group,ELKing,,RVWBLL,0,-54.02,-54.02
240424-211,Overall Performance Was:,Excellent,Jewel Osco UMP00056,LISLE,IL,2024-05-31 15:05:06,B240044,ERO,IG001,The InSite Group,ELKing,,RVWBLL,0,-54.02,-54.02
240424-211,Did Contractors Clean Up All Work Areas?,Yes,Jewel Osco UMP00056,LISLE,IL,2024-05-31 15:05:06,B240044,ERO,IG001,The InSite Group,ELKing,,RVWBLL,0,-54.02,-54.02
240521-072,Overall Performance Was:,Good,Staples 932,Wilmington,DE,2024-05-31 15:08:05,B240067,ERO,ST011,Staples Facilities Dept,RLTorres,District 2,POSTED,655,0,655
240521-072,Did Contractors Employees Cooperate with You?,Yes,Staples 932,Wilmington,DE,2024-05-31 15:08:05,B240067,ERO,ST011,Staples Facilities Dept,RLTorres,District 2,POSTED,655,0,655
240521-072,Did Contractors Clean Up All Work Areas?,Yes,Staples 932,Wilmington,DE,2024-05-31 15:08:05,B240067,ERO,ST011,Staples Facilities Dept,RLTorres,District 2,POSTED,655,0,655
240521-072,Was Contractors Quality of Work Satisfactory?,Yes,Staples 932,Wilmington,DE,2024-05-31 15:08:05,B240067,ERO,ST011,Staples Facilities Dept,RLTorres,District 2,POSTED,655,0,655
240528-186,Did Contractors Employees Cooperate with You?,Yes,LOWES 139,HERMITAGE,PA,2024-05-31 15:09:35,SXX0022,EBR,SERVIC,LOWES COMPANIES,RFetterman,District 2,POSTED,693.69,-160.79,532.9
240528-186,Overall Performance Was:,Excellent,LOWES 139,HERMITAGE,PA,2024-05-31 15:09:35,SXX0022,EBR,SERVIC,LOWES COMPANIES,RFetterman,District 2,POSTED,693.69,-160.79,532.9
240528-186,Was Contractors Quality of Work Satisfactory?,Yes,LOWES 139,HERMITAGE,PA,2024-05-31 15:09:35,SXX0022,EBR,SERVIC,LOWES COMPANIES,RFetterman,District 2,POSTED,693.69,-160.79,532.9
240528-186,Did Contractors Clean Up All Work Areas?,Yes,LOWES 139,HERMITAGE,PA,2024-05-31 15:09:35,SXX0022,EBR,SERVIC,LOWES COMPANIES,RFetterman,District 2,POSTED,693.69,-160.79,532.9
240530-162,Was Contractors Quality of Work Satisfactory?,No,Walmart Supercenter 4144,AUGUSTA,GA,2024-05-31 15:10:01,SXX0023,EBR,SERVIC,WAL-MART STORES,KRewis,District 4,POSTED,453.13,0,453.13
240530-162,Did Contractors Clean Up All Work Areas?,Yes,Walmart Supercenter 4144,AUGUSTA,GA,2024-05-31 15:10:01,SXX0023,EBR,SERVIC,WAL-MART STORES,KRewis,District 4,POSTED,453.13,0,453.13
240530-162,Did Contractors Employees Cooperate with You?,Yes,Walmart Supercenter 4144,AUGUSTA,GA,2024-05-31 15:10:01,SXX0023,EBR,SERVIC,WAL-MART STORES,KRewis,District 4,POSTED,453.13,0,453.13
240425-122,Did Contractors Clean Up All Work Areas?,Yes,Best Buy 342,Wilkes Barre,PA,2024-05-31 15:10:42,B240031,ERO,BB137,THE BEAM TEAM,WRodriguez,District 2,RVWBLL,0,-1127.72,-1127.72
240425-122,Overall Performance Was:,Excellent,Best Buy 342,Wilkes Barre,PA,2024-05-31 15:10:42,B240031,ERO,BB137,THE BEAM TEAM,WRodriguez,District 2,RVWBLL,0,-1127.72,-1127.72
240425-122,Did Contractors Employees Cooperate with You?,Yes,Best Buy 342,Wilkes Barre,PA,2024-05-31 15:10:42,B240031,ERO,BB137,THE BEAM TEAM,WRodriguez,District 2,RVWBLL,0,-1127.72,-1127.72
240425-122,Was Contractors Quality of Work Satisfactory?,Yes,Best Buy 342,Wilkes Barre,PA,2024-05-31 15:10:42,B240031,ERO,BB137,THE BEAM TEAM,WRodriguez,District 2,RVWBLL,0,-1127.72,-1127.72
240516-096,Was Contractors Quality of Work Satisfactory?,Yes,ROGERS ELECTRIC IN HOUSE BILLING,DORAVILLE,GA,2024-05-31 15:11:43,SXX0023,EBR,INHOUS,ROGERS ELECTRIC IN HOUSE BILLI,JHarteau,,RVWBLL,0,0,0
240516-096,Overall Performance Was:,Excellent,ROGERS ELECTRIC IN HOUSE BILLING,DORAVILLE,GA,2024-05-31 15:11:43,SXX0023,EBR,INHOUS,ROGERS ELECTRIC IN HOUSE BILLI,JHarteau,,RVWBLL,0,0,0
240516-096,Did Contractors Clean Up All Work Areas?,Yes,ROGERS ELECTRIC IN HOUSE BILLING,DORAVILLE,GA,2024-05-31 15:11:43,SXX0023,EBR,INHOUS,ROGERS ELECTRIC IN HOUSE BILLI,JHarteau,,RVWBLL,0,0,0
240516-096,Did Contractors Employees Cooperate with You?,Yes,ROGERS ELECTRIC IN HOUSE BILLING,DORAVILLE,GA,2024-05-31 15:11:43,SXX0023,EBR,INHOUS,ROGERS ELECTRIC IN HOUSE BILLI,JHarteau,,RVWBLL,0,0,0
240527-062,Overall Performance Was:,Excellent,Publix Super Markets 1189,GULF BREEZE,FL,2024-05-31 15:13:05,SXX1020,LBR,LI,Publix Super Markets,KFarrior,,POSTED,300.69,-8.92,291.77
240527-062,Was Contractors Quality of Work Satisfactory?,Yes,Publix Super Markets 1189,GULF BREEZE,FL,2024-05-31 15:13:05,SXX1020,LBR,LI,Publix Super Markets,KFarrior,,POSTED,300.69,-8.92,291.77
240527-062,Did Contractors Employees Cooperate with You?,Yes,Publix Super Markets 1189,GULF BREEZE,FL,2024-05-31 15:13:05,SXX1020,LBR,LI,Publix Super Markets,KFarrior,,POSTED,300.69,-8.92,291.77
240527-062,Did Contractors Clean Up All Work Areas?,Yes,Publix Super Markets 1189,GULF BREEZE,FL,2024-05-31 15:13:05,SXX1020,LBR,LI,Publix Super Markets,KFarrior,,POSTED,300.69,-8.92,291.77
240529-069,Was Contractors Quality of Work Satisfactory?,Yes,XPO Logistics ULB,LONG BEACH,CA,2024-05-31 15:14:00,SXX0025,EBR,SERVIC,XPO LOGISTICS FREIGHT,FLaframboi,District 13,POSTED,445.5,0,445.5
240529-069,Did Contractors Employees Cooperate with You?,Yes,XPO Logistics ULB,LONG BEACH,CA,2024-05-31 15:14:00,SXX0025,EBR,SERVIC,XPO LOGISTICS FREIGHT,FLaframboi,District 13,POSTED,445.5,0,445.5
240529-069,Overall Performance Was:,Excellent,XPO Logistics ULB,LONG BEACH,CA,2024-05-31 15:14:00,SXX0025,EBR,SERVIC,XPO LOGISTICS FREIGHT,FLaframboi,District 13,POSTED,445.5,0,445.5
240529-069,Did Contractors Clean Up All Work Areas?,Yes,XPO Logistics ULB,LONG BEACH,CA,2024-05-31 15:14:00,SXX0025,EBR,SERVIC,XPO LOGISTICS FREIGHT,FLaframboi,District 13,POSTED,445.5,0,445.5
240522-096,Did Contractors Employees Cooperate with You?,Yes,Staples 1740,WINTER GARDEN,FL,2024-05-31 15:17:01,B240067,ERO,ST011,Staples Facilities Dept,MEnz,,POSTED,655,0,655
240522-096,Was Contractors Quality of Work Satisfactory?,Yes,Staples 1740,WINTER GARDEN,FL,2024-05-31 15:17:01,B240067,ERO,ST011,Staples Facilities Dept,MEnz,,POSTED,655,0,655
